president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,All polls,9/11/2019,12/13/2017,12/18/2017,Quinnipiac University,A-,1230,rv,1.406326,0,37,59,38.82228,57.64786,"","",https://poll.qu.edu/images/polling/us/us12192017_ut17754.pdf/,50708,80037,12/19/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/14/2017,12/18/2017,McLaughlin & Associates,C-,1000,lv,.8147094,0,45,53,41.02007,54.80754,"","",http://mclaughlinonline.com/2017/12/20/december-national-survey-results/,50718,80063,12/20/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/15/2017,12/17/2017,Gallup,B,1500,a,.1556286,0,34,60,35.1321,58.29396,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50703,80031,12/18/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/14/2017,12/18/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2395903,0,43,55,37.40622,56.28963,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50706,80034,12/19/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/14/2017,12/18/2017,Morning Consult,B-,2201,a,.5700474,0,40,54,38.36335,55.6701,"","",https://morningconsult.com/wp-content/uploads/2017/12/December-14-18-brands-crosstabs.pdf,50710,92618,1/9/2019,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/14/2017,12/20/2017,SurveyMonkey,D-,10374,a,.2650846,0,39,58,36.57378,57.00428,"","",https://drive.google.com/file/d/10gPMBqo_4KCShn8CugqEXJ42XfiMPUAF/view,50724,80072,12/22/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/15/2017,12/19/2017,Ipsos,B+,2491,a,.2188412,0,34.9,59.8,35.66605,58.54121,"",T,http://polling.reuters.com/#poll/CP3_2/,50730,80089,12/26/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/16/2017,12/18/2017,Gallup,B,1500,a,.1573271,0,36,59,37.1321,57.29396,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50709,80039,12/19/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/17/2017,12/19/2017,Gallup,B,1500,a,.1592027,0,35,59,36.1321,57.29396,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50716,80060,12/20/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/16/2017,12/20/2017,Ipsos,B+,2323,a,.2054537,0,35.4,59.2,36.16605,57.94121,"",T,http://polling.reuters.com/#poll/CP3_2/,50729,80088,12/26/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/17/2017,12/19/2017,YouGov,B,1500,a,.9129274,0,38,52,38.92881,54.31638,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/d4v1jp5sni/econTabReport.pdf,50717,80061,12/20/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/17/2017,12/19/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1316668,0,44,54,38.40622,55.28963,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50715,80057,12/20/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/18/2017,12/20/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1317981,0,43,55,37.40622,56.28963,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50721,80069,12/21/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/17/2017,12/21/2017,Ipsos,B+,2233,a,.1988015,0,36.1,58.3,36.86605,57.04121,"",T,http://polling.reuters.com/#poll/CP3_2/,50728,80087,12/26/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/17/2017,12/20/2017,American Research Group,C+,1100,a,1.148289,0,34,62,35.70877,59.69869,"","",http://americanresearchgroup.com/economy/,50722,80070,12/21/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/18/2017,12/20/2017,Gallup,B,1500,a,.1600425,0,35,59,36.1321,57.29396,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50723,80071,12/21/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/18/2017,12/22/2017,Ipsos,B+,2248,a,.2023765,0,36.5,58,37.26605,56.74121,"",T,http://polling.reuters.com/#poll/CP3_2/,50735,80097,12/26/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/19/2017,12/21/2017,Gallup,B,1500,a,.1616072,0,36,58,37.1321,56.29396,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50726,80075,12/22/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/19/2017,12/21/2017,Morning Consult,B-,2249,a,.6021796,0,42,52,40.36335,53.6701,"","",https://morningconsult.com/wp-content/uploads/2017/12/Amtrak-poll-all-adults.pdf,57270,92619,1/9/2019,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/19/2017,12/20/2017,Lucid,B-,771,a,.5489017,0,31.52,54.58,33.32563,57.256,"","",https://docs.google.com/spreadsheets/d/1IRVfp_SvRQdjtRpYjEiuNmcLAgh9WgphLNPDW5q_wS8/edit,50720,80068,12/20/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/19/2017,12/21/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.3979737,0,44,54,38.40622,55.28963,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50725,80074,12/22/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/14/2017,12/27/2017,icitizen,"",6428,a,1.160159,0,29,71,30.83696,65.09064,"","",https://projects.fivethirtyeight.com.s3.amazonaws.com/polls/2018_icitizen_national.pdf,50949,80590,2/28/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/19/2017,12/23/2017,Ipsos,B+,1637,a,.1496075,0,37.2,57.2,37.96605,55.94121,"",T,http://polling.reuters.com/#poll/CP3_2/,50734,80096,12/26/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/20/2017,12/22/2017,Gallup,B,1500,a,.1639263,0,38,57,39.1321,55.29396,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50727,80076,12/23/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/20/2017,12/24/2017,Ipsos,B+,1479,a,.137436,0,37.6,58.1,38.36605,56.84121,"",T,http://polling.reuters.com/#poll/CP3_2/,50733,80095,12/26/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/21/2017,12/23/2017,Gallup,B,1500,a,.1667064,0,39,55,40.1321,53.29396,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50731,80083,12/24/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/21/2017,12/24/2017,Morning Consult,B-,2201,a,.6433009,0,41,53,39.36335,54.6701,"","",https://morningconsult.com/wp-content/uploads/2017/12/December-20-21-new-year-crosstabs.pdf,50741,80113,12/29/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/21/2017,12/25/2017,Ipsos,B+,1435,a,.1356044,0,37,58.8,37.76605,57.54121,"",T,http://polling.reuters.com/#poll/CP3_2/,50732,80094,12/26/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/22/2017,12/26/2017,Gallup,B,1500,a,.1040479,0,38,56,39.1321,54.29396,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50737,80107,12/27/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/21/2017,12/27/2017,SurveyMonkey,D-,7557,a,.2004344,0,41,56,38.57378,55.00428,"","",https://drive.google.com/file/d/1ocE7HZ8vYQc4j5SZLkriB270NWJvBzoP/view,56961,91946,11/28/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/22/2017,12/26/2017,Ipsos,B+,1458,a,.1399353,0,36.2,58.6,36.96605,57.34121,"",T,http://polling.reuters.com/#poll/CP3_2/,50746,80127,12/29/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/24/2017,12/26/2017,YouGov,B,1500,a,.9163687,0,38,52,38.92881,54.31638,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/h41dwa7h84/econTabReport.pdf,50738,80108,12/28/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/24/2017,12/26/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1429846,0,45,53,39.40622,54.28963,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50736,80106,12/27/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/23/2017,12/27/2017,Ipsos,B+,1455,a,.1415991,0,36.5,58.1,37.26605,56.84121,"",T,http://polling.reuters.com/#poll/CP3_2/,50745,80126,12/29/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/23/2017,12/27/2017,Gallup,B,1500,a,.3181676,0,38,56,39.1321,54.29396,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50740,80112,12/28/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/25/2017,12/27/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1441244,0,46,53,40.40622,54.28963,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50739,80111,12/28/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/24/2017,12/28/2017,Ipsos,B+,1519,a,.1496023,0,37.2,57.9,37.96605,56.64121,"",T,http://polling.reuters.com/#poll/CP3_2/,50744,80125,12/29/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/26/2017,12/26/2017,Lucid,B-,698,a,.5034206,0,36.11,53.61,37.91563,56.286,"","",https://docs.google.com/spreadsheets/d/1lnqa9miGW7FS9aBuQqHLXCFis8WDn6qNpJ6pjEMgDes/edit#gid=0,50755,80147,1/5/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/25/2017,12/29/2017,Ipsos,B+,1839,a,.1826533,0,38.3,56.5,39.06605,55.24121,"",T,http://polling.reuters.com/#poll/CP3_2/,50750,80137,1/2/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/26/2017,12/28/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.434978,0,45,53,39.40622,54.28963,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50742,80114,12/29/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/26/2017,12/28/2017,Gallup,B,1500,a,.1830104,0,38,57,39.1321,55.29396,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50743,80115,12/29/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/26/2017,12/30/2017,Ipsos,B+,1897,a,.1897942,0,39.6,54.7,40.36605,53.44121,"",T,http://polling.reuters.com/#poll/CP3_2/,50749,80136,1/2/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/27/2017,12/29/2017,Gallup,B,1500,a,.1867782,0,38,56,39.1321,54.29396,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50747,80128,12/30/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/28/2017,12/30/2017,Gallup,B,1500,a,.5736802,0,40,55,41.1321,53.29396,"",T,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50748,80129,12/31/2017,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/27/2017,12/31/2017,Ipsos,B+,1819,a,.3665242,0,40.5,54.6,41.26605,53.34121,"",T,http://polling.reuters.com/#poll/CP3_2/,50760,80164,1/5/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/29/2017,1/2/2018,Ipsos,B+,625,a,.0642635,0,39.7,55.5,40.46605,54.24121,"",T,http://polling.reuters.com/#poll/CP3_2/,50759,80163,1/5/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/28/2017,1/3/2018,SurveyMonkey,D-,12238,a,.2727705,0,43,54,40.57378,53.00428,"","",https://drive.google.com/file/d/1vvPIWGhn0hpFGDg3g_JJ3EBmnYnu7a8j/view,50754,80146,1/4/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/15/2017,1/15/2018,USC Dornsife/LA Times,C,3862,a,1.467574,0,32,55,34.41321,54.63805,"","",http://www.latimes.com/politics/la-na-pol-trump-poll-20180119-story.html,50818,80274,1/19/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/31/2017,1/2/2018,YouGov,B,1500,a,.9308344,0,38,52,38.92881,54.31638,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fzbo62v6dm/econTabReport.pdf,50752,80139,1/3/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/30/2017,1/3/2018,Ipsos,B+,948,a,.0974297,0,40.9,54.1,41.66605,52.84121,"",T,http://polling.reuters.com/#poll/CP3_2/,50758,80162,1/5/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/31/2017,1/2/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1542303,0,44,54,38.40622,55.28963,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50751,80138,1/3/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/1/2018,1/3/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1531143,0,45,53,39.40622,54.28963,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50753,80144,1/4/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/31/2017,1/4/2018,Ipsos,B+,1259,a,.128872,0,41.6,53.9,42.36605,52.64121,"",T,http://polling.reuters.com/#poll/CP3_2/,50757,80161,1/5/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/3/2018,1/3/2018,Lucid,B-,929,a,.6442165,0,36.99,50.17,38.79563,52.846,"","",https://docs.google.com/spreadsheets/d/159GtT-_6m8fbZdMXLauwCXUgQH4DB9r0EtZQDn4rJ3w/edit#gid=0,50756,80148,1/5/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/1/2018,1/5/2018,SurveyMonkey,D-,10509,a,.2256262,0,44,54,41.57378,53.00428,"","",https://drive.google.com/file/d/1txsDPmgfVc5WSr8dd6RVD42Q_XCu82X0/view,57347,92738,1/18/2019,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/1/2018,1/5/2018,Ipsos,B+,1599,a,.1626965,0,41.9,53.3,42.66605,52.04121,"",T,http://polling.reuters.com/#poll/CP3_2/,50779,80193,1/10/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/2/2018,1/4/2018,Rasmussen Reports/Pulse Opinion Research,C+,500,lv,.0507252,0,44,54,38.40622,55.28963,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/prez_track_jan05,50762,80166,1/5/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/2/2018,1/6/2018,Ipsos,B+,1610,a,.162802,0,41.9,53.2,42.66605,51.94121,"",T,http://polling.reuters.com/#poll/CP3_2/,50778,80192,1/10/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,12/28/2017,1/10/2018,icitizen,"",14192,a,1.585974,0,46,54,47.83696,48.09065,"","",https://projects.fivethirtyeight.com.s3.amazonaws.com/polls/2018_icitizen_national.pdf,50948,80589,2/28/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/2/2018,1/7/2018,Gallup,B,1500,a,.7023006,0,37,58,38.1321,56.29396,"","",http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx?utm_source=social&utm_medium=twitter&utm_campaign=organicsocial,50768,80173,1/8/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/3/2018,1/7/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0900964,0,42,56,36.40622,57.28963,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50763,80167,1/8/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/4/2018,1/5/2018,Morning Consult,B-,2201,a,.6833942,0,43,50,41.36335,51.6701,"","",https://morningconsult.com/wp-content/uploads/2018/01/Brands-IoT-Crosstabs-180102-FIN.pdf,50770,92577,1/9/2019,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/3/2018,1/7/2018,Ipsos,B+,1553,a,.1560445,0,42.9,52.7,43.66605,51.44121,"",T,http://polling.reuters.com/#poll/CP3_2/,50777,80191,1/10/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/2/2018,1/10/2018,IBD/TIPP,A-,901,a,1.514844,0,35,58,36.78473,56.85392,"","",https://www.investors.com/politics/everything-is-looking-up-except-for-trumps-approval-rating-ibdtipp-poll/,50785,80210,1/11/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/4/2018,1/8/2018,Ipsos,B+,1581,a,.1563375,0,41.1,54.6,41.86605,53.34121,"",T,http://polling.reuters.com/#poll/CP3_2/,50776,80190,1/10/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/4/2018,1/8/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2666578,0,43,56,37.40622,57.28963,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50769,80174,1/9/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/5/2018,1/9/2018,Ipsos,B+,1622,a,.1578167,0,40.9,54.8,41.66605,53.54121,"",T,http://polling.reuters.com/#poll/CP3_2/,50793,80228,1/12/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/5/2018,1/9/2018,Quinnipiac University,A-,1106,rv,1.312837,0,36,59,37.82228,57.64786,"","",https://poll.qu.edu/national/release-detail?ReleaseID=2511,50782,80206,1/10/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/7/2018,1/9/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1445577,0,44,55,38.40622,56.28963,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50771,80177,1/10/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/5/2018,1/11/2018,McLaughlin & Associates,C-,1000,lv,.810514,0,46,53,42.02007,54.80754,"","",http://mclaughlinonline.com/2018/01/15/monthly-national-survey-results-january/,50796,80231,1/15/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/6/2018,1/10/2018,Ipsos,B+,1584,a,.1514403,0,40.7,55.4,41.46605,54.14121,"",T,http://polling.reuters.com/#poll/CP3_2/,50792,80227,1/12/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/6/2018,1/11/2018,Greenberg Quinlan Rosner,B-,1000,rv,1.219891,0,42,53,41.2745,53.00132,"","",http://www.democracycorps.com/attachments/article/1079/Dcor_WV_RAE%20Panel_Wave%203_Deck_1.24.18_for%20release.pdf,50843,80332,1/24/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/8/2018,1/10/2018,Marist College,A,1350,a,2.412631,0,37,53,38.05052,54.1097,"","",http://maristpoll.marist.edu/wp-content/misc/usapolls/us180108_PBS_NPR/NPR_PBS%20NewsHour_Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_Trump_January%202018.pdf#page=3,50810,80261,1/18/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/7/2018,1/11/2018,Ipsos,B+,1614,a,.1512866,0,39.7,56.2,40.46605,54.94121,"",T,http://polling.reuters.com/#poll/CP3_2/,50791,80226,1/12/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/8/2018,1/10/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1428289,0,45,53,39.40622,54.28963,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50784,80208,1/11/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/8/2018,1/9/2018,YouGov,B,1500,a,.9083356,0,38,51,38.92881,53.31638,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/njjfbev7x7/trackingreport.pdf,50781,80203,1/10/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/9/2018,1/10/2018,Lucid,B-,1398,a,1.016216,0,37.81,50.95,39.61563,53.626,"","",https://luc.id/public-opinion-weekly/,50789,80214,1/12/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/9/2018,1/11/2018,Morning Consult,B-,2201,a,.5652311,0,43,51,41.36335,52.6701,"","",https://morningconsult.com/wp-content/uploads/2018/01/talk-show.pdf,57283,92620,1/9/2019,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/9/2018,1/11/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1412756,0,46,53,40.40622,54.28963,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50786,80211,1/12/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/8/2018,1/12/2018,Ipsos,B+,1728,a,.1580292,0,41.4,54.3,42.16605,53.04121,"",T,http://polling.reuters.com/#poll/CP3_2/,50803,80243,1/16/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/9/2018,1/10/2018,Public Policy Polling,B,620,rv,.8786517,0,42,53,41.47736,53.27782,"","",https://www.politico.com/story/2018/01/12/oprah-2020-polls-336488,50799,80235,1/16/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/8/2018,1/11/2018,Emerson College,B+,600,rv,1.071813,0,38.6,51.6,37.8917,53.72874,"","",https://gallery.mailchimp.com/5d83bc45f4839ff4fb96bb8b8/files/e8436254-226b-4b8d-8ab9-8bd520324159/ECP_national_1.12.18.pdf,50787,80212,1/12/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/9/2018,1/13/2018,Ipsos,B+,1673,a,.1495107,0,41,54.3,41.76605,53.04121,"",T,http://polling.reuters.com/#poll/CP3_2/,50802,80242,1/16/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/4/2018,1/17/2018,SurveyMonkey,D-,13363,a,.3227639,0,42,56,39.57378,55.00428,"","",https://drive.google.com/file/d/1RjoCHxkjUwmZygytFKUL7VZ9WR3_tW_l/view,50815,80270,1/18/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/8/2018,1/14/2018,Gallup,B,1500,a,.765037,0,38,57,39.1321,55.29396,"","",http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx?g_source=link_newsv9&g_campaign=item_201617&g_medium=copy,50795,80230,1/15/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/10/2018,1/14/2018,Ipsos,B+,1557,a,.1360004,0,40.6,54.5,41.36605,53.24121,"",T,http://polling.reuters.com/#poll/CP3_2/,50801,80241,1/16/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/10/2018,1/14/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0837909,0,46,52,40.40622,53.28963,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50794,80229,1/15/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/10/2018,1/15/2018,Pew Research Center,B-,1503,a,1.396691,0,37,56,38.95558,52.64002,"","",http://assets.pewresearch.org/wp-content/uploads/sites/5/2018/01/18151440/1-18-2018-Political-report-topline-for-release-FOR-STITCH.pdf,50812,80266,1/18/2018,17:50:42 11 Sep 2019
Donald Trump,All polls,9/11/2019,1/11/2018,1/15/2018,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2485498,0,45,54,39.40622,55.28963,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50797,80233,1/16/2018,17:50:42 11 Sep 2019
